GEOID,MEDRENT,MVALOO,PCTKID,PCTOLD,AVGPERHH,PCTFRMPOP,FEMLBR,PCTFHH,PCTPOV,PCTRENT,PCTMOBL,HOUDEN,PCTNOHS,PCTCVLBF,PCTVOTE,LGINREV,GENEXPPC,EXPED,INFMTR,CHILLD,DISNWR,LBWB,HUWNF,HUWNP,MD
22115,411,66900,0.09478,0.07934,2.69,0.00931,0.37723,0.14191,0.14237,0.37603,0.22544,15.83096,84.4,0.72233,0.30019,1965,1930,65870,47.2,44.54513,550.53207,13.89656,23.79547,6.66273,0.38073
23019,468,82400,0.0536,0.13056,2.38,0.00798,0.47571,0.15162,0.1308,0.26242,0.13821,19.68561,89.2,0.9963,0.55526,2573,2555,176567,63.6,72.9373,616.3443,6.34837,6.90041,30.29278,3.17419
24041,552,149200,0.05182,0.20398,2.32,0.02473,0.48383,0.1459,0.08195,0.24624,0.03424,61.30638,88.8,0.99923,0.60121,3044,2830,49471,50.2,91.09192,362.59316,7.68958,5.91506,15.0834,1.47877
13257,422,80900,0.06114,0.15612,2.46,0.00751,0.47544,0.15615,0.14555,0.23327,0.24296,65.00056,74.4,1,0.41349,3564,3496,34450,62.8,91.2129,666.40456,15.3332,0,9.43582,0
6065,660,146500,0.07871,0.12681,2.98,0.00193,0.44408,0.16298,0.13853,0.2697,0.13069,81.12169,79,0.99628,0.41886,4087,3894,2973252,61.8,62.96805,566.14298,0.05177,30.0119,8.11447,0.01941
5005,435,84500,0.04463,0.26786,2.21,0.01183,0.49053,0.11152,0.10926,0.17405,0.17978,35.88102,82.8,0.99905,0.52053,1605,1538,28583,76.4,126.60866,730.47465,8.59688,5.21023,21.36196,0
28007,349,49900,0.06414,0.17283,2.55,0.0266,0.46564,0.23407,0.21357,0.19516,0.19655,11.75166,71.5,0.99949,0.46707,2595,2547,20843,128.2,98.6725,907.88871,16.27588,0,39.16383,0
19169,575,115800,0.05171,0.0984,2.39,0.01993,0.46107,0.10184,0.12404,0.4002,0.0635,53.46856,95.1,0.99758,0.5824,3581,3411,80332,43.4,44.26051,208.17444,6.7516,7.87687,3.3758,1.62539
20011,356,46200,0.06145,0.18233,2.44,0.07224,0.47405,0.13742,0.13291,0.22481,0.1061,11.19936,87,0.99792,0.44093,2720,2707,26924,77.2,100.78679,462.96898,7.80285,0,14.95546,3.90142
51049,456,79300,0.06255,0.1485,2.55,0.02717,0.48054,0.20217,0.15083,0.19731,0.19241,13.68739,71.7,1,0.5239,1943,1884,10179,66.4,84.28524,730.84174,12.19918,16.63525,29.94344,1.10902
45085,461,78700,0.07481,0.11238,2.68,0.00741,0.47573,0.24979,0.15721,0.27571,0.26208,62.74477,80.9,0.9195,0.42389,2041,1858,132945,97,70.52348,667.58405,15.67188,10.89387,11.18055,0.76448
2164,591,87400,0.07954,0.05431,3.1,0.01097,0.46165,0.13636,0.1876,0.1201,0.00835,0.06547,79.1,1,0,10935,12552,12559,327.4,43.88371,674.71201,104.22381,0,318.15688,16.45639
54109,318,47400,0.05706,0.13949,2.45,0.00731,0.42262,0.14199,0.24992,0.14883,0.30595,23.3549,71.2,0.99952,0.29291,2032,2586,51806,85,87.91038,1639.56745,9.33562,10.50257,49.01198,2.72289
6029,518,93300,0.0842,0.09379,3.03,0.00276,0.44266,0.19349,0.19791,0.34134,0.09709,28.44431,71.4,0.98713,0.35193,5411,4980,1477440,65.8,55.22599,750.5082,0.16625,14.25236,10.03559,0
48097,458,73100,0.06716,0.14892,2.6,0.04857,0.44781,0.13535,0.13805,0.25244,0.15982,17.23937,81.6,0.99896,0.41339,3256,3170,60455,88,78.65138,487.03352,9.07516,6.05011,14.57526,1.37502
45075,389,72600,0.06507,0.13202,2.58,0.02088,0.49964,0.28992,0.20581,0.21161,0.32971,35.53193,77.4,0.99854,0.43408,3159,3210,152343,108.2,78.83645,833.35153,17.03392,18.45341,22.16593,0.98273
55119,405,75600,0.05833,0.15203,2.58,0.09914,0.455,0.09976,0.09624,0.1701,0.10902,8.81665,82.6,0.99933,0.4749,3305,3451,29432,32.8,72.6626,351.11789,5.0813,5.58943,55.38618,1.01626
27099,380,71400,0.06124,0.1955,2.42,0.05603,0.45614,0.12095,0.09015,0.20916,0.03071,22.84048,84.8,0.99985,0.49703,3411,3624,56868,47.8,84.19035,327.95379,7.77142,10.10284,16.06093,1.03619
27101,373,50900,0.0527,0.21244,2.42,0.23055,0.46435,0.0661,0.08151,0.13473,0.03603,6.18514,86.5,0.99852,0.52515,3855,3755,10651,75.2,94.92635,233.497,4.36443,4.36443,16.36661,2.18222
44007,527,123900,0.06293,0.14585,2.48,0.00074,0.4865,0.23319,0.14827,0.4437,0.00497,612.7084,79,0.99886,0.40803,2495,2396,793983,74.8,75.14455,604.98518,10.16728,8.14026,6.62804,1.23874
29161,396,74800,0.05677,0.13878,2.38,0.0238,0.45223,0.14499,0.1539,0.3089,0.15313,26.01026,84.5,0.99278,0.48809,4261,4117,53698,74.2,80.85374,574.7646,8.78845,9.54175,12.55493,7.53296
28117,325,56400,0.06773,0.13875,2.52,0.01976,0.45686,0.17234,0.1591,0.20298,0.15635,25.74169,74.4,0.99768,0.42824,2727,2680,52031,94,67.30318,858.89811,9.78244,4.30427,18.78228,0
21235,352,62100,0.06349,0.12921,2.52,0.00586,0.48338,0.18052,0.25381,0.24673,0.29245,34.73361,68.6,1,0.3821,1842,1897,46436,76,89.78112,1257.7722,10.31647,1.67294,50.74585,1.95176
18149,431,80000,0.06453,0.13878,2.66,0.04143,0.44237,0.13433,0.10885,0.16371,0.10901,32.97986,77.7,0.99869,0.40185,3073,3028,33837,73,89.9983,666.07234,8.49041,0,17.82985,0.42452
48491,787,125800,0.0853,0.07357,2.82,0.01184,0.45072,0.12449,0.04695,0.24784,0.05065,80.44836,90.3,0.99706,0.6337,2833,3320,572336,44.2,32.68431,264.3549,9.04119,7.16095,7.00092,1.00013
19131,334,66500,0.06088,0.21574,2.47,0.1797,0.47183,0.08211,0.10493,0.17218,0.03505,9.79698,88.7,0.99924,0.53026,3090,2911,12559,59.8,103.9176,256.57532,4.59812,10.11587,47.82049,2.75887
13107,296,50800,0.06759,0.13321,2.61,0.01612,0.45564,0.23935,0.26615,0.24663,0.26319,13.73453,68.1,0.99957,0.37743,2835,2735,32320,160.4,74.18602,798.6445,16.02784,29.30806,21.06517,1.37382
22025,267,48800,0.06484,0.14405,2.55,0.03333,0.43957,0.19773,0.26749,0.12876,0.30181,7.60463,70.7,1,0.47848,2103,2385,13168,85.2,84.24908,1009.15751,13.73626,17.39927,21.97802,0
42025,458,82100,0.05144,0.18479,2.44,0.00568,0.45228,0.14358,0.09369,0.16962,0.05228,80.0231,86.2,0.99907,0.45786,2555,2578,75431,53.6,101.01697,560.86528,7.99293,4.25156,13.60498,3.06112
31133,309,30300,0.04892,0.27081,2.27,0.22708,0.45585,0.08824,0.10755,0.16257,0.08003,3.67727,88.8,1,0.44833,3893,3780,4478,69,123.09686,356.33301,3.23939,19.43635,35.6333,0
47171,380,82400,0.05502,0.18062,2.31,0.00198,0.45241,0.13616,0.12843,0.21585,0.18712,44.12808,73.5,0.9984,0.40884,2729,2694,14876,58,94.52652,842.24826,8.49041,4.52822,18.67889,0
45083,485,91100,0.06596,0.12506,2.52,0.00621,0.47141,0.19523,0.11976,0.25607,0.16555,131.93001,78.8,0.99933,0.42684,2711,2647,367146,76.4,73.68268,669.84251,12.05717,12.09657,11.0721,0.31522
55073,484,95800,0.06436,0.1297,2.6,0.04658,0.47054,0.10378,0.06487,0.23056,0.04929,32.59631,88,0.99962,0.53992,3703,3907,243295,63.2,56.10566,281.56142,6.11917,6.8344,11.36418,1.35099
32007,583,123100,0.08483,0.05909,2.85,0.01225,0.42104,0.11459,0.08715,0.25471,0.30538,1.07433,82.8,0.99974,0.35369,3216,3335,73329,59.6,29.80725,376.45448,12.14369,2.42874,24.50818,2.20794
54007,332,59300,0.05299,0.15848,2.46,0.02653,0.3819,0.1293,0.21106,0.17087,0.26553,14.36083,74.2,0.99608,0.36791,1906,2036,20996,78,82.30173,1037.95402,7.48198,1.36036,106.78819,3.4009
26165,451,79900,0.06351,0.14034,2.55,0.0126,0.46785,0.14512,0.10156,0.16461,0.17792,26.29932,85.7,0.99993,0.51516,3399,3450,41959,90.2,75.77746,575.71185,9.51319,8.85711,16.73009,4.59257
48079,381,25700,0.06542,0.14424,2.79,0.0429,0.45533,0.12783,0.26408,0.21739,0.13359,2.04716,64.7,1,0.28338,4800,5549,13481,179.6,77.74799,675.60322,13.40483,5.36193,8.0429,0
42013,411,73600,0.05619,0.17388,2.43,0.00812,0.46055,0.16533,0.12265,0.25361,0.07143,104.71852,88.9,0.99893,0.41118,2335,2108,154387,57.6,97.72037,546.21198,7.97559,4.56854,4.10395,4.18138
29085,342,62600,0.04329,0.26052,2.26,0.08222,0.44771,0.09573,0.19385,0.09816,0.38648,15.51313,78.9,0.99937,0.57215,1728,1695,12390,26,115.21253,1001.11857,6.71141,0,14.54139,1.11857
29009,377,70600,0.0673,0.16104,2.51,0.07121,0.44921,0.1178,0.16386,0.20421,0.20008,20.49136,78.6,0.9993,0.43058,2289,2397,42239,62.8,87.62129,643.63423,10.87915,6.46869,32.34343,2.64628
27123,606,126400,0.0684,0.11643,2.45,0,0.49227,0.19933,0.10307,0.35611,0.01554,1325.25356,90.1,0.99938,0.54279,5662,5702,884548,68.2,56.68888,392.94765,10.11672,24.36232,6.90755,0.27395
5081,372,55300,0.0689,0.15072,2.46,0.02979,0.44909,0.17127,0.15233,0.19922,0.21927,12.10201,78.4,0.99969,0.37805,2912,3030,14619,102.4,83.65131,746.25771,10.27297,1.46757,57.2351,1.46757
32019,591,119200,0.06536,0.13747,2.61,0.02638,0.45731,0.12467,0.10182,0.2206,0.34162,7.1621,86.1,0.99843,0.61166,2405,2657,58028,47.2,66.37489,602.59123,8.11571,0,16.81111,0.28985
12071,646,112900,0.0521,0.25429,2.31,0.00095,0.46526,0.12794,0.09598,0.18074,0.15519,305.37063,86.7,0.99916,0.61076,4456,3958,476148,65.2,91.11158,456.91876,7.75707,60.10597,10.45617,2.83519
41033,534,128700,0.05328,0.20121,2.41,0.00952,0.4567,0.15072,0.14781,0.27916,0.19862,20.27275,85.9,0.99898,0.55528,3107,3206,118085,75.6,97.72073,701.60843,5.81042,7.9233,23.10963,1.05644
28113,380,59700,0.07414,0.14189,2.57,0.02337,0.47503,0.27985,0.24641,0.22668,0.19749,40.89119,78,0.99823,0.46366,4037,3936,55376,77.8,86.2866,922.44479,15.92193,11.55624,19.77401,1.02722
47031,445,82200,0.06556,0.14635,2.5,0.02374,0.45129,0.15373,0.14169,0.25981,0.14996,48.37702,79.8,0.99659,0.433,1842,1962,55782,92,79.97667,637.52239,13.53772,9.78881,12.28808,2.70754
16059,390,91500,0.05086,0.16756,2.38,0.07033,0.4475,0.10239,0.15181,0.18801,0.16683,0.91014,92.2,1,0.52588,2947,2650,8518,97.4,85.83141,677.68383,3.8432,14.09172,10.24853,1.28107
21183,350,56600,0.0628,0.14383,2.54,0.04992,0.45365,0.12449,0.17001,0.17651,0.25795,16.68772,75.1,1,0.43371,2157,1966,23519,67,82.9115,941.26375,12.65491,3.05463,50.18328,0.43638
31153,607,112100,0.08248,0.06626,2.79,0.00589,0.46693,0.12516,0.04154,0.29728,0.01639,187.01563,94.5,0.91437,0.55485,2178,2208,155772,49.2,32.05677,239.73245,10.60402,6.68869,3.26278,1.46825
13071,370,65400,0.07593,0.12853,2.63,0.03022,0.43055,0.21724,0.19511,0.29435,0.28934,31.78518,71.5,0.97355,0.31948,3486,3651,63884,115,77.52122,740.01855,14.02992,32.57794,4.51811,0.95118
27167,339,64100,0.06304,0.16055,2.54,0.09737,0.46454,0.10068,0.07915,0.17037,0.09082,4.13212,85,0.99439,0.47829,4211,4163,11009,78.8,77.0524,301.20482,12.60857,29.42001,19.61334,0
17157,393,65700,0.0545,0.15614,2.46,0.04113,0.46786,0.13345,0.08804,0.18698,0.15224,23.04208,78.9,0.99879,0.44853,2904,2884,35603,112.2,91.46431,480.04013,7.96625,5.01579,18.29286,0
23011,439,87200,0.05455,0.14179,2.38,0.00751,0.48914,0.15284,0.1079,0.24395,0.11089,64.96692,90.6,0.99722,0.56343,2465,2387,176252,51.2,74.96969,591.73113,6.14786,4.18396,22.62753,4.52551
51173,353,67900,0.05348,0.16336,2.37,0.02192,0.45863,0.1579,0.1302,0.23149,0.21031,33.42476,76.2,0.99962,0.37188,1992,1946,38087,50.6,95.52311,835.82721,8.16179,13.60298,24.78764,0.30229
35041,391,54900,0.07459,0.12099,2.6,0.05828,0.45766,0.17056,0.218,0.31965,0.15105,3.16357,75.9,0.98086,0.37296,2371,2436,30789,67.2,56.61006,653.23565,9.43501,1.11,7.21501,1.665
42111,366,70200,0.0525,0.1804,2.45,0.02322,0.44301,0.11976,0.11293,0.18414,0.13403,34.58117,82.3,0.99913,0.43947,1953,1893,91012,72.4,90.84888,523.72443,6.87302,6.74806,13.74605,1.62453
51191,412,90400,0.05072,0.1533,2.36,0.04233,0.46163,0.12195,0.107,0.20888,0.18473,40.83609,79.9,0.99968,0.47942,1725,1806,53342,43.4,79.64307,727.15888,7.63165,13.89351,36.78845,0.78273
37081,590,116900,0.06566,0.11751,2.41,0.0032,0.48288,0.20522,0.10267,0.34911,0.03934,277.77247,86.3,0.99923,0.57421,2791,2937,576508,87.4,61.79818,458.45129,11.75638,8.19384,7.86134,0.11875
16001,617,124700,0.07658,0.09073,2.59,0.00732,0.45764,0.13707,0.07468,0.28075,0.06276,112.33851,92.5,0.99445,0.59621,2437,2519,376097,59.8,42.70465,319.76976,8.408,7.57717,7.44424,1.16316
40039,371,67800,0.06078,0.13744,2.45,0.02838,0.46753,0.14618,0.17596,0.3158,0.1158,11.83465,82.7,0.99839,0.40173,2814,2880,37796,51.6,87.98103,447.93818,8.03305,12.62337,12.62337,1.14758
39101,500,78500,0.06042,0.13376,2.5,0.01892,0.47756,0.16259,0.09005,0.2531,0.05594,65.11985,83.3,0.99907,0.43821,3757,3738,127270,70,77.32153,553.9363,9.96723,8.75908,8.60806,0.75509
17149,341,54000,0.05821,0.19248,2.42,0.08899,0.46076,0.11172,0.11908,0.19636,0.12346,9.64832,86.5,0.99976,0.4381,2191,2385,22649,20.6,94.33962,448.68845,8.62862,4.60193,14.95628,0.57524
17203,484,102900,0.06586,0.14779,2.69,0.04551,0.44661,0.08667,0.04164,0.16357,0.05376,25.54598,92.2,0.9994,0.5493,2266,2528,59013,75,72.73958,223.57552,7.33035,1.12775,3.66517,0.56387
13245,505,76800,0.0713,0.10835,2.55,0.00185,0.48033,0.31017,0.18678,0.37759,0.09209,254.01802,81.6,0.91777,0.39711,2646,2679,254693,109.2,69.72845,731.62308,15.41735,13.41509,10.46177,1.30146
1107,245,66000,0.06783,0.15719,2.56,0.03785,0.48038,0.25406,0.24636,0.17563,0.27731,10.80075,76.7,0.99928,0.48055,1955,1901,24186,69.8,96.902,985.72724,13.36579,0,33.41448,0
40045,339,34000,0.04933,0.21963,2.27,0.13546,0.45564,0.08778,0.12295,0.1589,0.1109,1.74594,86.8,1,0.46847,2760,3036,6273,46.6,112.88344,503.06749,4.90798,4.90798,26.99387,2.45399
17145,370,55000,0.05278,0.15978,2.43,0.05227,0.47505,0.14188,0.11726,0.19245,0.14645,21.44639,80.9,0.9996,0.4328,2372,2290,19621,67.2,85.30354,478.91227,8.22725,3.4641,16.8875,0
19075,376,72500,0.05368,0.1929,2.45,0.11771,0.46572,0.07589,0.0456,0.18873,0.04223,10.55501,90.9,0.99811,0.55211,2942,2887,15157,78,84.88964,246.5842,6.46778,8.8932,10.51015,0.80847
8107,740,268500,0.0546,0.05038,2.44,0.03641,0.41838,0.09628,0.06008,0.21824,0.08701,4.74977,96.6,1,0.67034,4428,4687,33210,37.6,22.34637,229.55815,9.64957,1.52362,7.61808,0
34035,898,235000,0.07465,0.11221,2.69,0.0018,0.46074,0.11463,0.03718,0.22154,0.00194,367.66221,92.4,0.99962,0.50784,3575,3469,658721,34.8,52.43874,252.14293,10.25245,4.73966,5.41195,2.58832
6011,494,107500,0.08067,0.11354,3.01,0.05159,0.42813,0.12762,0.15763,0.33127,0.0964,5.88695,68,1,0.3419,5294,5064,43761,48.6,62.2208,613.69921,7.97703,3.72261,19.14486,1.59541
17087,351,64700,0.0469,0.13558,2.43,0.05024,0.46133,0.09797,0.08922,0.12683,0.27467,14.64179,78.7,0.99916,0.45822,1508,1663,13335,60.8,74.54574,530.36186,7.76518,9.31822,27.95465,0
8053,510,213300,0.06076,0.11646,2.2,0.04051,0.41612,0.06883,0.07215,0.09663,0.04755,1.1667,98.7,1,0.75823,3977,3783,1346,200,12.65823,202.53165,0,0,0,0
16031,403,83100,0.08718,0.12748,2.99,0.06561,0.41697,0.11314,0.13425,0.24561,0.16217,3.06338,80,1,0.36618,2600,2527,29878,82,60.23534,409.50691,13.07434,8.87187,4.66941,1.86776
27059,527,110700,0.06578,0.10842,2.74,0.05018,0.46349,0.11164,0.05603,0.13315,0.05397,27.4717,90.3,0.99953,0.64094,2722,2632,42342,51,51.77869,330.80832,6.71205,6.39243,12.78486,0.31962
42049,445,85300,0.0621,0.14334,2.51,0.00604,0.47246,0.18145,0.11433,0.28672,0.06756,142.55502,88.7,0.99892,0.45467,2704,2772,346886,82.2,76.09234,464.10272,9.50709,2.59932,7.94038,7.76234
28029,353,54800,0.06614,0.12675,2.71,0.02827,0.4722,0.27194,0.24269,0.18332,0.22403,14.29436,75.3,0.98317,0.5043,2915,2829,47566,175,78.58956,914.55993,17.73481,11.47547,60.50701,0
48467,461,66400,0.06332,0.17046,2.59,0.05337,0.43456,0.11606,0.13083,0.16735,0.23804,24.62293,77.4,0.9992,0.42366,1802,1665,59395,42.6,97.42418,612.79601,6.64728,7.89364,22.43457,0.62318
51161,575,118100,0.05308,0.15907,2.41,0.00244,0.48222,0.11916,0.04351,0.21879,0.02063,143.98294,89.1,0.99905,0.59427,2569,2731,107316,46.2,74.14489,368.85915,6.06216,6.4119,8.97666,1.63212
51015,506,110900,0.05662,0.12846,2.56,0.03394,0.45834,0.11289,0.05616,0.15671,0.1346,27.55472,82.3,0.999,0.50809,2088,2085,74780,75.6,59.43763,439.22884,7.01059,6.55338,27.43275,0.60962
2060,778,139000,0.07075,0.03816,2.57,0,0.42219,0.09967,0.0946,0.25026,0.07865,1.93892,90,1,0,8592,7116,3849,0,39.74563,532.59142,174.88076,135.13514,63.59301,7.94913
49031,395,80900,0.08223,0.17073,2.79,0.04669,0.38408,0.07436,0.16237,0.08859,0.10604,0.9831,87.3,1,0.5561,3854,4020,3663,117.6,62.71777,487.80488,20.90592,0,0,0
21161,369,71900,0.06339,0.155,2.41,0.06387,0.45868,0.16156,0.16423,0.28824,0.10962,32.1596,77.8,0.99963,0.42387,3379,3252,16323,98.8,102.38095,691.66667,9.52381,7.7381,25.59524,1.19048
27009,480,99100,0.07228,0.11,2.56,0.05718,0.47403,0.13571,0.07003,0.31724,0.08603,32.96757,89.1,0.99883,0.56504,2476,2667,56998,60.4,66.32385,299.18775,7.59656,44.99503,7.88874,0.29218
48129,321,46100,0.04728,0.21735,2.3,0.0849,0.45216,0.11258,0.15047,0.16779,0.24012,2.55762,79.9,1,0.44148,4063,4308,11882,208.6,125.39185,684.43051,10.44932,10.44932,0,0
12005,536,93500,0.06058,0.1337,2.43,0.00063,0.45698,0.17668,0.12739,0.23854,0.1648,102.70663,85.8,0.94619,0.54735,3821,3811,220116,103.4,73.00107,601.14562,10.1203,15.9226,7.35408,1.0795
1077,420,85000,0.05931,0.15052,2.39,0.01346,0.45846,0.15543,0.14144,0.23899,0.11196,60.383,81,0.99843,0.43317,4261,4103,87310,55.8,73.09642,676.73874,11.48171,3.63777,14.77844,0.90944
18045,439,69200,0.06634,0.15562,2.52,0.04991,0.44848,0.11235,0.08366,0.20268,0.11376,19.43946,82.2,0.99954,0.41272,2207,2442,22467,75.8,96.91434,471.76117,10.5826,0,23.39312,0
17173,418,66600,0.05849,0.17809,2.5,0.0864,0.44809,0.09905,0.08968,0.17088,0.13231,13.26284,88.3,0.99874,0.47473,1807,1703,18506,74.4,82.55799,382.64972,6.55222,1.74726,14.8517,0.43682
17051,384,59500,0.06082,0.15889,2.46,0.07793,0.45697,0.1218,0.11183,0.18204,0.20181,12.63521,82.3,0.9995,0.444,2106,2201,27891,55.6,88.06532,466.47097,7.79745,4.58674,14.67755,0
39127,415,72500,0.07351,0.12011,2.7,0.02714,0.43902,0.1311,0.1165,0.18836,0.17818,33.32276,82.3,0.99891,0.45202,3445,2983,60834,80.2,78.64311,644.69746,12.91156,10.27056,17.90011,2.05411
51590,404,71900,0.06011,0.19628,2.27,0.00052,0.51907,0.31212,0.19353,0.37355,0.04349,536.64654,74.5,0.99877,0.43151,2997,3183,56887,132.2,118.36153,702.31972,13.01357,7.64289,12.80701,1.03282
13011,424,92400,0.07537,0.10484,2.69,0.04743,0.44898,0.1024,0.12523,0.17614,0.38895,24.85557,71.7,1,0.43274,1994,1634,15064,36.2,52.69727,628.20691,8.32062,6.93385,23.57509,0
13305,371,71200,0.06614,0.11357,2.62,0.007,0.45331,0.18855,0.15325,0.20264,0.32502,16.7949,77.9,0.99278,0.39752,3202,3351,39439,108.8,69.26407,685.86486,11.66949,22.96255,20.70393,0.37644
40109,483,75800,0.07302,0.12221,2.41,0.00143,0.46789,0.21121,0.1486,0.35833,0.03466,416.05438,85.3,0.98437,0.42298,2619,2729,771177,93.2,73.28359,558.19686,13.02146,9.31186,8.9939,2.60429
40069,321,40000,0.06335,0.15419,2.53,0.05565,0.44004,0.15005,0.21364,0.22167,0.16144,7.41971,78.4,0.99639,0.37639,1608,1615,13399,35,97.97394,988.3002,9.51203,5.70722,30.43851,0.9512
37099,430,106700,0.05078,0.13768,2.3,0.008,0.47162,0.15339,0.13816,0.18791,0.20486,39.31243,80.9,0.9992,0.50922,2146,2315,43600,88.4,70.34812,588.75034,5.43462,6.64231,25.66348,0.30192
49043,909,296000,0.07123,0.04863,2.87,0.01423,0.43094,0.08504,0.05411,0.14403,0.03288,9.34716,93,0.99988,0.56527,4457,4075,49235,33.2,20.51386,164.44714,10.08878,3.02663,2.01776,1.00888
29167,391,77000,0.06761,0.15282,2.56,0.07917,0.47311,0.11429,0.15345,0.24108,0.20039,17.55022,79.7,0.99849,0.50745,3087,3219,37409,48.4,79.65323,555.72021,7.4096,2.22288,31.12033,2.96384
32015,496,82400,0.07473,0.06956,2.73,0.00449,0.38599,0.11162,0.12427,0.17194,0.55504,0.50604,69,1,0.36279,5605,5883,11451,19,39.69624,560.9251,15.53331,0,0,0
19191,389,86000,0.05106,0.15697,2.46,0.15092,0.47722,0.0825,0.071,0.24939,0.04557,11.90238,90.8,1,0.52952,3962,3266,35466,21.4,67.10465,153.91835,6.10042,6.10042,26.27874,0.93853
21023,337,69000,0.06643,0.13492,2.55,0.15908,0.45092,0.14749,0.10726,0.20081,0.2533,18.28068,72.4,1,0.41068,1643,1501,7717,126,91.79853,694.52833,12.07875,35.02839,31.40476,0
55037,385,82200,0.0452,0.17473,2.35,0.02378,0.46434,0.08883,0.08982,0.07195,0.1104,8.68594,88.4,1,0.52771,3500,3530,7665,0,88.4434,489.38679,3.93082,5.89623,55.03145,0
54087,338,56600,0.05717,0.14774,2.49,0.03114,0.43761,0.1286,0.22323,0.17065,0.20027,15.22013,77.9,0.99825,0.36016,1607,1484,18680,48,87.40127,1197.07368,9.71125,4.53192,72.51068,0.64742
27159,337,56900,0.06352,0.19886,2.45,0.0859,0.46437,0.11416,0.13651,0.19166,0.1012,11.83881,85.6,1,0.52279,3822,3814,24434,10,107.19755,552.03092,6.56312,9.48006,38.64946,0
51670,512,77300,0.07457,0.1461,2.43,0,0.49182,0.31582,0.14597,0.40907,0.02185,952.05078,77.9,0.99073,0.42605,3401,3809,37991,106.6,85.89067,712.17679,16.9992,11.63103,6.71021,0.44735
17201,514,91900,0.07094,0.12733,2.53,0.00598,0.46965,0.17309,0.09432,0.2829,0.02243,222.68852,83.8,0.99941,0.45267,2891,3120,456791,89.2,68.17088,445.58901,11.49351,12.17594,4.84882,1.00568
4007,501,100100,0.0607,0.1979,2.5,0.00433,0.45298,0.15429,0.17049,0.1519,0.25524,5.91249,83.5,1,0.43504,2869,2686,61593,91.2,90.38668,723.28821,26.49265,10.51914,34.2846,2.53239
24045,567,94500,0.06282,0.12787,2.53,0.0127,0.49497,0.20927,0.12361,0.31392,0.07695,91.20821,85.1,0.99706,0.49447,2574,2652,129336,96.6,72.06654,425.19257,11.81419,5.67081,4.37125,1.77213
21043,365,57100,0.06393,0.12548,2.54,0.04381,0.4449,0.14339,0.21704,0.17054,0.34065,28.0906,73.9,0.99956,0.36495,1510,1610,27978,83.8,83.67734,1021.60735,10.78508,2.97519,52.4378,0.3719
37097,540,116100,0.06882,0.12351,2.56,0.01202,0.45884,0.1539,0.08066,0.22472,0.17865,90.20276,83.6,0.99919,0.59646,2076,2221,170119,83,67.25909,511.57672,11.49519,10.76145,7.98957,0.40763
51083,360,73300,0.05898,0.17061,2.43,0.03852,0.48296,0.21172,0.15342,0.21164,0.1982,20.69205,71.8,0.99957,0.45108,1977,2053,46972,72.6,93.96333,824.52148,10.44037,5.35404,49.52483,0
37091,410,61700,0.05469,0.15783,2.48,0.01358,0.50891,0.28026,0.18043,0.27622,0.25514,27.52647,74.3,0.99874,0.47122,3493,3320,36247,179,90.70395,1145.96699,15.9285,13.71621,17.69833,0
36057,464,67600,0.05915,0.19186,2.42,0.02472,0.47733,0.17787,0.11747,0.29114,0.08658,55.6346,83.6,0.99801,0.40587,4358,4536,119894,64.4,103.40388,510.38062,7.44347,9.65639,23.53746,1.6094
27113,349,63300,0.06066,0.15791,2.38,0.0466,0.50352,0.14121,0.108,0.23405,0.14719,9.78525,87.3,0.99959,0.50221,3717,3411,19160,91.8,82.44994,359.24617,6.62544,4.41696,11.0424,1.47232
53073,622,155700,0.06121,0.1163,2.51,0.01422,0.46473,0.13795,0.1379,0.31898,0.11519,34.86292,90.3,0.99821,0.6015,2593,2611,202097,38.2,55.21119,413.39456,5.51513,4.43608,9.41168,0.35968
41021,484,71000,0.04543,0.1906,2.31,0.13107,0.43663,0.08824,0.09034,0.23394,0.17162,0.86623,88,1,0.57963,8166,7086,7084,0,73.10705,417.75457,15.6658,0,10.44386,0
34029,819,131300,0.06299,0.22168,2.51,0.00032,0.46526,0.13342,0.0684,0.135,0.0231,390.88295,88.5,0.99711,0.53688,3033,2949,870035,39.8,109.45048,401.31842,8.2401,4.95189,6.00882,1.9377
5009,414,75300,0.06257,0.1667,2.41,0.03894,0.46427,0.12395,0.14519,0.23979,0.13199,26.09358,84,0.99912,0.45582,1708,1719,36386,66.8,89.54872,716.68434,42.41782,2.65111,23.56545,3.53482
40031,452,71600,0.07947,0.09757,2.63,0.01091,0.4057,0.19409,0.14154,0.34798,0.06007,42.47066,87.6,0.7748,0.29781,2881,2791,152356,72.2,55.82803,490.71272,14.17441,11.91346,9.82643,2.17399
48253,376,34600,0.04888,0.13967,2.58,0.02901,0.45028,0.13658,0.12764,0.17579,0.15022,7.77237,69.7,0.99509,0.27943,2301,2206,25490,89.2,80.3464,460.90931,5.29228,8.66009,29.8292,0.48112
48185,428,56700,0.06148,0.13748,2.69,0.07813,0.4323,0.17371,0.14615,0.18188,0.25975,11.95817,74.6,0.99895,0.35335,1795,1746,27660,54.8,85.34307,490.8288,8.06726,21.22962,66.23641,0
26049,507,95000,0.0725,0.11603,2.54,0.00255,0.48169,0.2389,0.1295,0.2477,0.07785,287.08336,87.5,0.99976,0.50419,3024,3095,801897,116.8,68.6246,630.2549,13.18381,7.81857,8.52935,7.31415
